,A22,read_count,chromosome,start,end,length,rpkm,tpm
5034,C3_00360W_A,484,C3,51706,52413,707,77.97217396008678,92.3150944468511
5036,C3_00370C_A,539,C3,52683,53342,659,93.1573328217439,110.29355141820469
5038,C3_00380C_A,413,C3,53465,55492,2027,23.206518861872674,27.475339877185377
5040,C3_00390W_A,93,C3,55651,56463,812,13.044895803774136,15.444494195983053
5042,C3_00400C_A,1268,C3,56493,59342,2849,50.69212528032365,60.016902124085355
5044,C3_00410C_A,41,C3,59698,60243,545,8.568425985977084,10.144581252296888
5046,C3_00420W_A,779,C3,59837,62410,2573,34.4835021705374,40.82671545570706
5048,C3_00430W_A,67,C3,62513,63145,632,12.07456293909977,14.29566935889244
5050,C3_00440W_A,95,C3,63282,63911,629,17.202305456743712,20.36665610677697
5052,C3_00450C_A,1651,C3,63988,65094,1106,170.02220394416824,201.29765553544917
5054,C3_00460W_A,5931,C3,65437,66054,617,1094.8546197154762,1296.252271693015
5056,C3_00470W_A,990,C3,66463,67896,1433,78.68694774282056,93.16135030852527
5058,C3_00480C_A,2727,C3,68046,68837,791,392.66514220187275,464.89558835319355
5060,C3_00490W_A,1767,C3,70068,71693,1625,123.85024766807838,146.63240397269325
5062,C3_00500C_A,339,C3,71714,72883,1169,33.02926293140263,39.10497004460998
5064,C3_00510W_A,223,C3,73019,74104,1085,23.409321169062046,27.71544751034961
5066,C3_00520W_A,411,C3,74279,74863,584,80.1572243037478,94.90208309422992
5068,C3_00530C_A,295,C3,74962,76422,1460,23.01350965411737,27.246826776445577
5070,C3_00540C_A,249,C3,77128,77889,761,37.267339137432145,44.12263705788113
5072,C3_00550C_A,2101,C3,78180,80270,2090,114.49682965472203,135.55843202282986
5074,C3_00560C_A,984,C3,81718,83028,1310,85.55344419586281,101.29093341988036
5076,C3_00570C_A,540,C3,83705,85030,1325,46.41855071648516,54.957206857818214
5078,C3_00580W_A,534,C3,88912,92647,3735,16.284121949253347,19.279573460384388
5080,C3_00590W_A,1,C3,90951,91517,566,0.2012321021441658,0.23824859012763094
5082,C3_00600W_A,15,C3,95652,97187,1535,1.1130036138136596,1.3177397590772555
5084,C3_00610W_A,194,C3,97647,98375,728,30.351771626151077,35.93495630545932
5086,C3_00620C_A,249,C3,98473,98888,415,68.3384218881587,80.90922120734348
5088,C3_00630W_A,1116,C3,99338,103045,3707,34.289038228210195,40.59648002310733
5090,C3_00640W_A,737,C3,103831,105315,1484,56.56493366079623,66.9700090182077
5092,C3_00650W_A,131,C3,107369,108898,1529,9.75837504616175,11.553420512494
5094,C3_00660W_A,369,C3,109086,112745,3659,11.486233796451929,13.599117530067296
5096,C3_00670C_A,605,C3,113161,115300,2139,32.215011097347684,38.140937221788064
5098,C3_00680C_A,1,C3,113161,113604,443,0.25710467226545786,0.30439887587412895
5100,C3_00690C_A,373,C3,116945,118288,1343,31.633446716658227,37.4523945275988
5102,C3_00700W_A,463,C3,118533,122573,4040,13.053089659330643,15.454195304867998
5104,C3_00710W_A,2525,C3,123503,126820,3317,86.7020979135769,102.65088109162008
5106,C3_00720W_A,6293,C3,133119,135806,2687,266.74958996537816,315.81796865017515
5108,C3_00730W_A,292,C3,137630,139981,2351,14.146334319681229,16.74854146642868
5110,C3_00740W_A,1,C3,138354,138815,461,0.24706587812060268,0.292513453388805
5112,C3_00750W_A,875,C3,140432,143014,2582,38.5980629693641,45.69814649911279
5114,C3_00760W_A,8324,C3,143568,144977,1409,672.8755900130507,796.6505291340515
5116,C3_00770C_A,1578,C3,145178,145921,743,241.89777868890633,286.39468610405567
5118,C3_00780W_A,510,C3,146262,147626,1364,42.586259974292446,50.41996922745011
5120,C3_00790W_A,197,C3,148259,150694,2435,9.21469480627465,10.909730717211954
5122,C3_00800W_A,1242,C3,155046,157730,2684,52.70511673192568,62.4001817806263
5124,C3_00810C_A,10327,C3,157966,160686,2720,432.43313899449447,511.97887708837993
5126,C3_00820W_A,836,C3,162847,165159,2312,41.18434306408642,48.76017079681311
5128,C3_00830C_A,526,C3,165325,167637,2312,25.912636903958678,30.67924621904748
5130,C3_00840C_A,114,C3,167936,168433,497,26.125352432092864,30.93109060240495
5132,C3_00850C_A,4824,C3,168880,171330,2450,224.26159672685552,265.51434224777205
5134,C3_00860W_A,388,C3,173043,173678,635,69.593983445159,82.39574233188783
5136,C3_00870W_A,6,C3,174371,174697,326,2.096270610066218,2.4818779511455054
5138,C3_00880W_A,13936,C3,175316,178306,2990,530.8607845225082,628.5122111179145
5140,C3_00890C_A,433,C3,178624,180774,2150,22.93840052525017,27.157901381999782
5142,C3_00900C_A,499,C3,181128,182009,881,64.51167711349072,76.37854972089367
5144,C3_00910W_A,343,C3,183121,185799,2678,14.58804997985962,17.271510377221066
5146,C3_00920W_A,1199,C3,187453,188250,797,171.346231375789,202.86523677876377
5148,C3_00930W_A,5341,C3,189352,190149,797,763.2695761285145,903.6724183781294
5150,C3_00940W_A,2269,C3,191169,192854,1685,153.37277869854807,181.58558152271252
5152,C3_00950C_A,276,C3,193060,194184,1124,27.967681555652142,33.11231472898398
5154,C3_00960W_A,310,C3,194324,195466,1142,30.917849949400466,36.60516429404039
5156,C3_00970W_A,2,C3,196070,196140,70,3.2542105661027954,3.8528200574925466
5158,C3_00980W_A,3759,C3,198697,201123,2426,176.47988999559536,208.94322789118172
5160,C3_00990C_A,83,C3,201335,202591,1256,7.5266574001024065,8.911180148897966
5162,C3_01000W_A,2239,C3,202840,206472,3632,70.21371448586056,83.12947241338198
5164,C3_01010W_A,6,C3,206574,206882,308,2.2187799314337244,2.6269227664721906
5166,C3_01020W_A,603,C3,209718,211511,1793,38.30458114757362,45.350678925476956
5168,C3_01030W_A,549,C3,211924,213378,1454,43.00526549357993,50.916050484676255
5170,C3_01040C_A,89,C3,213598,215352,1754,5.7792850133467555,6.842379976675759
5172,C3_01050C_A,1,C3,214825,215352,527,0.21612404139202626,0.2558798899662981
5174,C3_01060W_A,208,C3,216483,216692,209,113.35240632166676,134.20349291170209
5176,C3_01070C_A,209,C3,216964,219954,2990,7.961388057204665,9.425879170755175
5178,C3_01080W_A,362,C3,220263,220553,290,142.17533749145662,168.32837975320885
5180,C3_01090W_A,186,C3,221731,221955,224,94.57549457736249,111.97258292087713
5182,C3_01100W_A,117,C3,222887,223546,659,20.221536067057585,23.941271829183574
5184,C3_01110C_A,59,C3,223626,225776,2150,3.1255557297684993,3.7004992645219104
5186,C3_01120W_A,174,C3,226014,227075,1061,18.678739253125375,22.114678746587757
5188,C3_01130C_A,8129,C3,227408,230062,2654,348.85897483599734,413.03131072249124
5190,C3_01140W_A,474,C3,231342,232058,716,75.40133141291254,89.27134742151026
5192,C3_01150C_A,1279,C3,232663,233589,926,157.31612958055254,186.25430871884865
5194,C3_01160W_A,2601,C3,236495,238651,2156,137.4058714680742,162.68157418081353
5196,C3_01170W_A,646,C3,239217,240671,1454,50.603645735615,59.91214683624929
5198,C3_01180C_A,395,C3,240894,244154,3260,13.800448182935934,16.339029845041242
5200,C3_01190C_A,514,C3,248165,249589,1424,41.11183151979586,48.67432081059755
5202,C3_01200W_A,920,C3,249962,257464,7502,13.967685980873101,16.53703090525993
5204,C3_01210C_A,684,C3,257541,258550,1009,77.21090282705741,91.41378808361898
5206,C3_01220W_A,355,C3,259791,260798,1007,40.152498792281264,47.53851957730377
5208,C3_01230C_A,156,C3,260834,261466,632,28.113907738799472,33.285439104286866
5210,C3_01240C_A,24,C3,261805,261893,88,31.062919040072142,36.776918730610674
5212,C3_01250W_A,11853,C3,264875,268510,3635,371.3962928199657,439.714350743073
5214,C3_01260C_A,270,C3,269315,271492,2177,14.125994418774193,16.72446005663967
5216,C3_01270W_A,55,C3,273811,274278,467,13.414037130081118,15.881538780884693
5218,C3_01280W_A,359,C3,274498,275166,668,61.211311022577284,72.47108386585906
5220,C3_01290W_A,5,C3,275345,275761,416,1.368958771798051,1.6207776684163357
5222,C3_01300C_A,1875,C3,275604,276449,845,252.73085017810175,299.22049263070807
5224,C3_01310W_A,994,C3,277446,280040,2594,43.64455882602785,51.67294132620111
5226,C3_01320C_A,1750,C3,280383,282077,1694,117.66257212148538,139.30651034322224
5228,C3_01330W_A,609,C3,285386,288133,2747,25.25063640934878,29.895471250620176
5230,C3_01340W_A,69,C3,288691,290076,1385,5.674309398655777,6.718094179671118
5232,C3_01350C_A,320,C3,290231,291043,812,44.88566298072821,53.142345620586845
5234,C3_01360C_A,572,C3,291479,293269,1790,36.39625448792065,43.0913170675982
5236,C3_01370C_A,49,C3,294348,295271,923,6.046555927265758,7.158815166413561
5238,C3_01390C_A,1146,C3,296783,300166,3383,38.58302861554334,45.6803465876518
5240,C3_01400W_A,700,C3,301408,302595,1187,67.16778337785888,79.52324465759678
5242,C3_01410C_A,840,C3,302676,303515,839,114.03312353208844,135.00942752119292
5244,C3_01420C_A,1834,C3,304687,305070,383,545.398893572163,645.7245939698342
5246,C3_01430W_A,209,C3,306714,307373,659,36.1222310941456,42.76688728460998
5248,C3_01440C_A,46,C3,307532,307839,307,17.066055411809447,20.20534297251791
5250,C3_01450C_A,207,C3,307886,311137,3251,7.252154891238005,8.586183117974008
5252,C3_01460C_A,3217,C3,311442,312674,1232,297.4089599759288,352.11710582254324
5254,C3_01470W_A,521,C3,315066,315707,641,92.57492928687125,109.6040152080758
5256,C3_01480C_A,388,C3,315941,316663,722,61.20800483057613,72.46716950242212
5258,C3_01490W_A,2305,C3,317330,317890,560,468.80970967918404,555.0468895325199
5260,C3_01500C_A,1500,C3,318169,320031,1862,91.75405731492845,108.6321444781733
5262,C3_01510W_A,1155,C3,320814,322712,1898,69.3105701447342,82.06019537625721
5264,C3_01520C_A,638,C3,322839,323900,1061,68.48871059479306,81.0871554041551
5266,C3_01530C_A,1785,C3,324169,332661,8492,23.940980348242128,28.34490498019864
5268,C3_01540W_A,15344,C3,335765,336352,587,2977.242320987811,3524.9037200609832
5270,C3_01550C_A,6554,C3,336811,338214,1403,532.0622678248897,629.9347063351497
5272,C3_01560W_A,1201,C3,342573,344876,2303,59.39676124452063,70.32274907368614
5274,C3_01570W_A,241,C3,345322,347031,1709,16.06159515803223,19.016113039759876
5276,C3_01580W_A,158,C3,347678,349027,1349,13.340092239101896,15.793991784976857
5278,C3_01590W_A,288,C3,349149,350831,1682,19.50204667438536,23.089432924806697
5280,C3_01600W_A,999,C3,351734,352816,1082,105.16032573362685,124.50448549928548
5282,C3_01610W_A,4161,C3,353503,354663,1160,408.5577205123971,483.7115940283853
5284,C3_01620W_A,372,C3,354930,355490,560,75.66039566188999,89.57806633670171
5286,C3_01630W_A,3067,C3,355874,357804,1930,180.9964938954946,214.29065755001935
5288,C3_01640C_A,34,C3,358102,359031,929,4.1684720922091785,4.935259277089484
5290,C3_01660W_A,443,C3,360108,360458,350,144.16152807835383,170.67992854691983
5292,C3_01670W_A,939,C3,360537,361334,797,134.190251260939,158.8744431486732
5294,C3_01680C_A,406,C3,362632,363738,1106,41.81042689359921,49.5014222576574
5296,C3_01690W_A,1018,C3,365248,366450,1202,96.46216511667438,114.20630503199621
5298,C3_01700W_A,1222,C3,367274,369532,2258,61.63976346865214,72.97834980467502
5300,C3_01710C_A,228,C3,369832,371523,1691,15.356948738912067,18.181847462324377
5302,C3_01720C_A,3622,C3,372130,375795,3665,112.56105687990488,133.2665753583438
5304,C3_01730C_A,7836,C3,376289,377701,1412,632.0820041496833,748.3529950197634
5306,C3_01740C_A,10,C3,379671,380057,386,2.9507090625284413,3.4934896894362466
5308,C3_01750C_A,810,C3,381920,384757,2837,32.51916445153834,38.501039347872286
5310,C3_01760W_A,2074,C3,385547,387934,2387,98.96235651168911,117.16640468093169
5312,C3_01770C_A,284,C3,388103,389974,1871,17.28853716037509,20.46875006492566
5314,C3_01780C_A,86,C3,390197,390463,266,36.823961669057944,43.59770065057355
5316,C3_01790C_A,594,C3,390676,394428,3752,18.03172645769646,21.34864845289713
5318,C3_01800C_A,532,C3,395037,396632,1595,37.989592940961785,44.97774888433305
5320,C3_01810C_A,4282,C3,399010,400305,1295,376.6089092987073,445.8858239508941
5322,C3_01820W_A,329,C3,402434,405034,2600,14.412397949489883,17.06354729308718
5324,C3_01830C_A,1034,C3,405200,406585,1385,85.03240461174019,100.67404901130344
5326,C3_01840C_A,1,C3,407931,408004,73,1.5602379426520252,1.847242493318344
5328,C3_01850W_A,588,C3,408919,409974,1055,63.48024023734174,75.15738083715318
5330,C3_01860C_A,2228,C3,410208,411830,1622,156.45088775875215,185.22990633986976
5332,C3_01870C_A,1,C3,412026,412100,74,1.5391536461297004,1.8222797569221505
5334,C3_01880W_A,360,C3,412494,414257,1763,23.25754573618561,27.535753105165107
5336,C3_01890C_A,3596,C3,414635,416522,1887,217.05084358754522,256.9771767016491
5338,C3_01900C_A,820,C3,418351,420147,1796,52.00213989262262,61.56789290091095
5340,C3_01910C_A,668,C3,422590,422757,167,455.5894792543914,539.3948080489565
5342,C3_01920C_A,1,C3,423654,423768,114,0.9990997352069986,1.1828833509845538
5344,C3_01930W_A,2894,C3,425210,427384,2174,151.61866984386023,179.5088057145446
5346,C3_01940C_A,651,C3,427510,428097,587,126.31548168424565,149.55111586025157
5348,C3_01950C_A,248,C3,428436,429026,590,47.87550459961401,56.68216626955136
5350,C3_01960C_A,10474,C3,429483,431612,2129,560.3386808020779,663.4125433894751
5352,C3_01970C_A,22,C3,433673,434200,527,4.754728910624578,5.629357579258558
5354,C3_01980C_A,263,C3,435718,435888,170,176.205930946919,208.61887428952286
5356,C3_01990W_A,1231,C3,436119,437363,1244,112.7071239875715,133.43951139635558
5358,C3_02000W_A,879,C3,437485,441483,3998,25.041467750413332,29.647826180279683
5360,C3_02010C_A,54,C3,441503,442610,1107,5.555969259199895,6.577985464011665
5362,C3_02020W_A,909,C3,442844,445369,2525,41.003053132895225,48.54553272440608
5364,C3_02030W_A,703,C3,445556,446539,983,81.45457881888024,96.43808495890549
5366,C3_02040C_A,455,C3,446602,447222,620,83.58597300836617,98.96154744446581
5368,C3_02050C_A,1,C3,447502,447595,93,1.224702901221482,1.4499860431423561
5370,C3_02060W_A,381,C3,448127,449398,1271,34.14232722185742,40.4227816417491
5372,C3_02070C_A,73,C3,449448,450614,1166,7.130795880268132,8.442500211743958
5374,C3_02080W_A,775,C3,451391,453976,2585,34.14718050504384,40.42852768258619
5376,C3_02090C_A,597,C3,453985,454926,941,72.26007415379162,85.55225834357783
5378,C3_02100W_A,555,C3,456047,457429,1382,45.74026067043908,54.154145887693716
5380,C3_02110W_A,4201,C3,457757,458254,497,962.7421540984396,1139.8378212342386
5382,C3_02120W_A,1004,C3,459265,460465,1200,95.29413274404352,112.82341401690672
5384,C3_02130W_A,1169,C3,460854,463085,2231,59.679975487268436,70.6580603551356
5386,C3_02140C_A,4935,C3,463157,464374,1217,461.85991785546867,546.8186889321282
5388,C3_02150C_A,65341,C3,464995,466125,1130,6585.989416805573,7797.477024939572
5390,C3_02160C_A,1738,C3,467068,469592,2524,78.42853753408599,92.85540574376846
5392,C3_02170C_A,3699,C3,470417,471970,1553,271.2854932005785,321.18824774196554
5394,C3_02180C_A,416,C3,472269,473408,1139,41.59903937002345,49.251150164259414
5396,C3_02190C_A,1193,C3,473862,474284,422,321.98948385692466,381.21919786872337
5398,C3_02200W_A,46,C3,474569,474745,176,29.7686307467358,35.24454711683523
5400,C3_02210C_A,764,C3,474790,477275,2485,35.01713904933149,41.45851442146909
5402,C3_02220W_A,2686,C3,478901,480400,1499,204.08828240114997,241.63016251159056
5404,C3_02230C_A,885,C3,480639,484418,3779,26.67350417703998,31.580074432609585
5406,C3_02240C_A,797,C3,484858,486369,1511,60.07690518956815,71.12800496608509
5408,C3_02250C_A,5,C3,488396,488884,488,1.1669812480901418,1.3816465370106468
5410,C3_02260C_A,1532,C3,489073,490833,1760,99.14248326956357,117.37966561519906
5412,C3_02270W_A,182,C3,492474,492698,224,92.54161297354825,109.56457038494429
5414,C3_02280C_A,9479,C3,493362,495503,2141,504.2658423461438,597.0251501046308
5416,C3_02290W_A,618,C3,497382,498554,1172,60.058510703757214,71.10622682897933
5418,C3_02300W_A,111,C3,499465,502809,3344,3.7806842252719384,4.47613813497564
5420,C3_02310W_A,2326,C3,504690,506297,1607,164.8570517650458,195.18237764808228
5422,C3_02320W_A,2350,C3,507101,509152,2051,130.50161826521452,154.50728899500825
5424,C3_02330C_A,33,C3,509669,510601,932,4.032846785245417,4.774685800862545
5426,C3_02340W_A,166,C3,511298,512449,1151,16.426553769815154,19.448205503068365
5428,C3_02350W_A,1397,C3,512751,514754,2003,79.43815558142595,94.05074224218575
5430,C3_02360C_A,176,C3,514904,516670,1766,11.351040253223793,13.43905524017785
5432,C3_02370C_A,1601,C3,517634,520423,2789,65.38174581268201,77.40866687758867
5434,C3_02390W_A,288,C3,524126,525751,1625,20.186118465425338,23.899339187399917
5436,C3_02400C_A,1624,C3,526430,526759,329,562.2168041862702,665.6361461029675
5438,C3_02410C_A,646,C3,527091,528625,1534,47.964602933236115,56.78765417203812
5440,C3_02420C_A,231,C3,529159,531802,2643,9.95470769085929,11.785868393805234
5442,C3_02430W_A,1024,C3,532621,534945,2324,50.185415959175636,59.41698401916216
5444,C3_02440C_A,195,C3,535056,535970,914,24.29976708276978,28.76969025425233
5446,C3_02450W_A,414,C3,536423,536868,445,105.96294629849328,125.45474749003819
5448,C3_02460C_A,137,C3,537128,538135,1007,15.495471364908544,18.345851217156664
5450,C3_02470C_A,1976,C3,538836,539411,575,391.41078739420755,463.41049595858175
5452,C3_02480C_A,1273,C3,539890,540990,1100,131.8103197933728,156.05672514689127
5454,C3_02490C_A,1267,C3,542174,546082,3908,36.92629671285273,43.71886014572849
5456,C3_02500W_A,505,C3,547221,547778,557,103.26422218288494,122.25959518165307
5458,C3_02510C_A,47,C3,548135,549352,1217,4.398665884337796,5.20779703744884
5460,C3_02520W_A,1,C3,550994,551065,71,1.6041883072337724,1.8992774931301286
5462,C3_02530W_A,205,C3,551544,551732,188,124.19660006269977,147.04246761972882
5464,C3_02540C_A,845,C3,552298,553335,1037,92.80933220105128,109.88153635519966
5466,C3_02550C_A,107,C3,553678,554376,698,17.459911991482763,20.671649162334653
5468,C3_02560W_A,247,C3,554571,556037,1466,19.190075268730332,22.720074622798816
5470,C3_02570W_A,1460,C3,556571,558802,2231,74.53615415860727,88.2470214871668
5472,C3_02580C_A,112,C3,558799,559533,734,17.37943517591684,20.576368699415234
5474,C3_02590W_A,1026,C3,559817,563116,3299,35.42246178501103,41.938395957731835
5476,C3_02600C_A,343,C3,563328,564209,881,44.34369789564593,52.500686481496054
5478,C3_02610C_A,4857,C3,565145,565855,710,779.1542608234433,922.4790784133033
5480,C3_02620C_A,177,C3,567608,567961,353,57.11001262608163,67.61535483333236
5482,C3_02630C_A,1656,C3,568695,569963,1268,148.74924638116565,176.11155404752992
5484,C3_02640C_A,2840,C3,570176,572692,2516,128.56459867671617,152.21395616643844
5486,C3_02650W_A,41,C3,572852,573178,326,14.324515835452488,16.95949933282762
5488,C3_02660W_A,165,C3,576543,577301,758,24.79296308607341,29.35360927707052
5490,C3_02670W_A,240,C3,577678,578433,755,36.20578643081256,42.865812560181965
5492,C3_02680C_A,6253,C3,578561,580315,1754,406.04347402760965,480.73485386689345
5494,C3_02690C_A,1174,C3,580798,582558,1760,75.9747228188431,89.95021372861859
5496,C3_02700W_A,309,C3,583141,586854,3713,9.47866611160833,11.222259337942873
5498,C3_02710W_A,4379,C3,588383,589213,830,600.9115450768012,711.4487543513194
5500,C3_02720W_A,378,C3,590432,591784,1352,31.84408712244082,37.701782071469225
5502,C3_02730C_A,1,C3,591928,592015,87,1.3091651702712395,1.5499850806004494
5504,C3_02740C_A,2,C3,592024,592096,72,3.1638158281554953,3.7457972781177538
5506,C3_02750W_A,245,C3,593790,595292,1502,18.578465781845185,21.995960048600924
5508,C3_02760C_A,1235,C3,595659,599300,3641,38.63313697330221,45.7396723386749
5510,C3_02770C_A,636,C3,599619,600962,1343,53.93799493778722,63.85984696931056
5512,C3_02780W_A,4310,C3,601266,602642,1376,356.75702318067346,422.38219889008036
5514,C3_02790W_A,195,C3,603064,603378,314,70.73244303710695,83.74362067639053
5516,C3_02800W_A,21,C3,604119,604895,776,3.082274183099942,3.6492561111559554
5518,C3_02810C_A,5206,C3,605101,607257,2156,275.02305531057067,325.6133314822435
5520,C3_02820C_A,1230,C3,609991,610995,1004,139.53562238120054,165.20309111061167
5522,C3_02830W_A,821,C3,612045,615218,3173,29.470450872033982,34.89151728712522
5524,C3_02840W_A,136,C3,615473,616045,572,27.080493522114175,32.061929149763145
5526,C3_02850C_A,375,C3,616015,617427,1412,30.24894736550934,35.81321760240061
5528,C3_02860W_A,370,C3,618110,619654,1544,27.294058828388085,32.314779627285276
5530,C3_02870C_A,359,C3,619691,621118,1427,28.653928355348018,33.92479609137621
5532,C3_02880W_A,6,C3,621776,622186,410,1.6667907777599686,1.9733956392034993
5534,C3_02890C_A,1,C3,622287,622697,410,0.2777984629599947,0.3288992732005832
5536,C3_02900W_A,3,C3,622956,624053,1097,0.31147867770354926,0.36877493713465576
5538,C3_02910W_A,5,C3,624195,624851,656,0.8681201967499835,1.0278102287518225
5540,C3_02920W_A,1516,C3,625101,625490,389,443.87766744836586,525.5286176106799
5542,C3_02930W_A,104,C3,625968,626501,533,22.223877036799582,26.31194185604666
5544,C3_02940C_A,2254,C3,626532,627116,584,439.59704034220806,520.4605724924435
5546,C3_02950C_A,3471,C3,628092,629936,1844,214.391415739153,253.82854917813557
5548,C3_02960C_A,876,C3,630423,634766,4343,22.973542702443407,27.199507935234045
5550,C3_02970C_A,760,C3,634951,635871,920,94.08913158514603,111.39675383619753
5552,C3_02980C_A,11,C3,636147,636803,656,1.9098644328499637,2.26118250325401
5554,C3_02990C_A,1,C3,636945,638042,1097,0.10382622590118308,0.12292497904488524
5556,C3_03000W_A,1,C3,638299,638709,410,0.2777984629599947,0.3288992732005832
5558,C3_03010C_A,222,C3,638810,639382,572,44.20492324933343,52.33638434740749
5560,C3_03020W_A,16,C3,639381,639884,503,3.6229779662377046,4.289421932794883
5562,C3_03030C_A,698,C3,639619,641031,1412,56.303374029668056,66.66033569726835
5564,C3_03040W_A,1756,C3,641788,643371,1583,126.34477662203273,149.58579957895884
5566,C3_03050C_A,474,C3,644041,646302,2261,23.877644091837848,28.269918068908154
5568,C3_03060W_A,259,C3,651582,652064,482,61.20211365502457,72.46019464973014
5570,C3_03070W_A,734,C3,652782,654299,1517,55.109208598009765,65.24650446735895
5572,C3_03080W_A,317,C3,654514,655764,1250,28.884372984728415,34.197630830303844
5574,C3_03090W_A,265,C3,656093,657952,1859,16.23604249629017,19.222649829609125
5576,C3_03100C_A,550,C3,658005,659477,1472,42.556761818939414,50.38504490946434
5578,C3_03110W_A,899,C3,660875,662410,1535,66.70601658789867,78.9765362273635
5580,C3_03120C_A,76,C3,663210,664787,1577,5.489029870534837,6.498732627095862
5582,C3_03130C_A,1,C3,665661,667181,1520,0.07493248014052489,0.08871625132384153
5584,C3_03140C_A,32,C3,667510,669222,1712,2.128922800254165,2.520536486210077
5586,C3_03150W_A,1125,C3,670712,673711,2999,42.72575559863207,50.58512496291064
5588,C3_03160C_A,154,C3,673704,674318,614,28.567092754550604,33.82198714964955
5590,C3_03170W_A,1081,C3,674583,675479,896,137.41412585770007,162.69134695896258
5592,C3_03180C_A,660,C3,675607,676530,923,81.44340636725306,96.4248573435296
5594,C3_03190C_A,549,C3,676936,678345,1409,44.37874806789583,52.542184105549524
5596,C3_03200C_A,121,C3,678753,678989,236,58.396532828158215,69.13852942152938
5598,C3_03210W_A,4157,C3,680030,681031,1001,472.998367947179,560.0060482166614
5600,C3_03220C_A,2,C3,681177,681266,89,2.5594914564853446,3.030307910387396
5602,C3_03230C_A,404,C3,681408,683057,1649,27.904510251481824,33.037523112762045
5604,C3_03240C_A,14,C3,684502,684936,434,3.6741087036644466,4.349958129427068
5606,C3_03250W_A,843,C3,685105,689544,4439,21.629980345317186,25.608798332128313
5608,C3_03260W_A,1028,C3,689950,692745,2795,41.891411867040645,49.59730435369653
5610,C3_03270W_A,149,C3,693052,693507,455,37.29825956533204,44.15924527433765
5612,C3_03280C_A,372,C3,693795,694196,401,105.66040291934762,125.09655149265075
5614,C3_03290C_A,425,C3,694449,696431,1982,24.422998068001558,28.91558948294734
5616,C3_03300C_A,1042,C3,696906,698273,1367,86.81862424708775,102.78884235314788
5618,C3_03310C_A,203,C3,698460,699125,665,34.768670785203554,41.164340614262464
5620,C3_03320W_A,251,C3,699327,699560,233,122.6963082541333,145.2661983050301
5622,C3_03330C_A,669,C3,699627,701732,2105,36.198261475200454,42.856903394863636
5624,C3_03340C_A,583,C3,702202,702486,284,233.81044577932232,276.8196946237162
5626,C3_03350W_A,1,C3,703089,703182,93,1.224702901221482,1.4499860431423561
5628,C3_03360W_A,334,C3,704145,705725,1580,24.077038935279543,28.505991438030293
5630,C3_03370C_A,3695,C3,708490,709062,572,735.7531144427344,871.0943250615796
5632,C3_03380W_A,378,C3,714210,716651,2441,17.637527976050794,20.881937468507328
5634,C3_03390C_A,200,C3,716811,717320,509,44.75338696015632,52.98573752936704
5636,C3_03400C_A,603,C3,717691,718467,776,88.50530154329833,104.7857826203353
5638,C3_03410C_A,8961,C3,718781,721924,3143,324.73252653504625,384.4668211045735
5640,C3_03420C_A,3080,C3,722858,724582,1724,203.48254003821424,240.91299431420907
5642,C3_03430C_A,200,C3,725582,726181,599,38.02917189101764,45.02460835133193
5644,C3_03440C_A,306,C3,726384,728315,1931,18.048987655598623,21.36908483466865
5646,C3_03450C_A,421,C3,728899,730854,1955,24.52725968875943,29.039029947392667
5648,C3_03460C_A,2196,C3,733522,734337,815,306.8940173136943,363.346932047702
5650,C3_03470W_A,267,C3,737492,738967,1475,20.617354400156355,24.409900635435825
5652,C3_03480C_A,2434,C3,739106,740668,1562,177.48156090031827,210.12915537630602
5654,C3_03490W_A,1521,C3,743259,744101,842,205.7457238556797,243.59248902685948
5656,C3_03500W_A,2325,C3,745852,748008,2156,122.8253176329383,145.418938858282
5658,C3_03510C_A,794,C3,748403,750508,2105,42.96176324560413,50.86454603217001
5660,C3_03520C_A,1739,C3,750831,751586,755,262.3410941799293,310.59853350898516
5662,C3_03530W_A,84,C3,752036,752503,467,20.486893071396615,24.25544104716935
5664,C3_03540W_A,574,C3,752749,754380,1631,40.084052895772636,47.457483111603466
5666,C3_03550C_A,341,C3,754424,755479,1055,36.81422095396859,43.58616813855312
5668,C3_03560W_A,381,C3,755825,757297,1472,29.48022955093803,34.90309474637439
5670,C3_03570C_A,94,C3,757464,758735,1271,8.42356629620629,9.973074735759619
5672,C3_03580C_A,173,C3,759278,760178,900,21.89360553083603,25.920917164574856
5674,C3_03590W_A,496,C3,761498,762349,851,66.38436595481144,78.59571821159884
5676,C3_03600C_A,216,C3,762417,763243,826,29.784300096534057,35.263098831287714
5678,C3_03610W_A,64,C3,763787,765499,1712,4.25784560050833,5.041072972420154
5680,C3_03620C_A,1,C3,765496,765804,308,0.369796655238954,0.43782046107869843
5682,C3_03630W_A,1,C3,765830,767350,1520,0.07493248014052489,0.08871625132384153
5684,C3_03640W_A,303,C3,768366,769943,1577,21.883895404895462,25.909420868553237
5686,C3_03650W_A,1032,C3,770431,771831,1400,83.95863260545212,99.40275748330768
5688,C3_03660W_A,2048,C3,772084,774000,1916,121.74416147090207,144.13890486485687
5690,C3_03670W_A,534,C3,774527,776536,2009,30.274363106252487,35.843308548798255
5692,C3_03680W_A,1324,C3,777344,779113,1769,85.24596813635021,100.926897379426
5694,C3_03690W_A,212,C3,779861,780721,860,28.077026047072955,33.24177305417987
5696,C3_03700C_A,18,C3,781934,782260,326,6.288811830198654,7.445633853436515
