,A22,read_count,chromosome,start,end,length,rpkm,tpm
5974,C3_05120C_A,297,C3,1099004,1099615,611,57.6955597695542,72.33102008131087
5976,C3_05130C_A,108,C3,1099836,1100900,1064,12.047842453587702,15.103982662228619
5978,C3_05140C_A,598,C3,1101306,1102724,1418,50.05553474918478,62.75297273456046
5980,C3_05150W_A,2204,C3,1103435,1104862,1427,183.32207709024735,229.82484080793165
5982,C3_05160C_A,2667,C3,1104957,1107683,2726,116.12462282423161,145.58160903512882
5984,C3_05170W_A,1436,C3,1118725,1120065,1340,127.19697813851896,159.46265564918295
5986,C3_05180W_A,183,C3,1126468,1127022,554,39.207439160030894,49.153073140257035
5988,C3_05190C_A,2232,C3,1127463,1128809,1346,196.8231973695576,246.75074994103454
5990,C3_05200W_A,7058,C3,1130252,1131056,804,1041.964103646317,1306.2760255013154
5992,C3_05210C_A,1864,C3,1131286,1143771,12485,17.720848534412163,22.21604325046899
5994,C3_05220W_A,27799,C3,1146045,1150550,4505,732.422252227547,918.2136172257989
5996,C3_05230W_A,103,C3,1151651,1152847,1196,10.221936936188401,12.814905146158173
5998,C3_05240C_A,4915,C3,1153146,1153934,788,740.3284802310596,928.1253944712856
6000,C3_05250C_A,518,C3,1154421,1156208,1787,34.40585537513611,43.13348593884137
6002,C3_05270C_A,557,C3,1158476,1160710,2234,29.593693982036225,37.100637938942214
6004,C3_05280C_A,511,C3,1161511,1162572,1061,57.165323885445666,71.66628084427994
6006,C3_05290C_A,151,C3,1163817,1166642,2825,6.3443282856873635,7.953675091590623
6008,C3_05300C_A,109,C3,1168301,1170169,1868,6.925908955891067,8.682783593240078
6010,C3_05310W_A,2291,C3,1171323,1174715,3392,80.16714140320435,100.5029007059977
6012,C3_05320W_A,776,C3,1178238,1181699,3461,26.612598027756473,33.36333627838863
6014,C3_05330C_A,20,C3,1181872,1182843,971,2.4447694951019026,3.064926870467874
6016,C3_05340W_A,41,C3,1183239,1184501,1262,3.8561298878566497,4.834302838359609
6018,C3_05350C_A,215,C3,1184605,1186257,1652,15.44740628465341,19.365903695920878
6020,C3_05360C_A,1124,C3,1186862,1190638,3776,35.33145135106193,44.29387508125158
6022,C3_05370C_A,13232,C3,1193027,1194203,1176,1335.504398400166,1674.277810028912
6024,C3_05380W_A,203,C3,1195336,1197177,1841,13.087882930147238,16.40784709990587
6026,C3_05390C_A,53,C3,1197250,1199196,1946,3.2326611646050667,4.052680666364034
6028,C3_05400C_A,7,C3,1199156,1199485,329,2.525394872068029,3.166004245983304
6030,C3_05410W_A,1188,C3,1201743,1204085,2342,60.2083467450002,75.48121822319546
6032,C3_05420W_A,228,C3,1205701,1207458,1757,15.402465252749572,19.309562606691564
6034,C3_05430W_A,100,C3,1207783,1209570,1787,6.642057022227048,8.326927787421113
6036,C3_05440C_A,153,C3,1209706,1210995,1289,14.08852949964406,17.66232469578428
6038,C3_05450C_A,166,C3,1216080,1217252,1172,16.81154504426174,21.07607946003561
6040,C3_05460W_A,350,C3,1226660,1228948,2288,18.156794425489107,22.762574233577517
6042,C3_05470W_A,363,C3,1229344,1232046,2702,15.945877835807787,19.990821036536325
6044,C3_05480C_A,4,C3,1232492,1232565,73,6.503756656832731,8.153545181436453
6046,C3_05490C_A,1,C3,1232581,1232654,73,1.6259391642081829,2.038386295359113
6048,C3_05500W_A,10,C3,1233522,1233619,97,12.23644938012344,15.340432944455184
6050,C3_05510W_A,260,C3,1233917,1236124,2207,13.98292946836036,17.529937419989114
6052,C3_05520C_A,1852,C3,1236311,1238911,2600,84.54633509395751,105.99295137975797
6054,C3_05530W_A,677,C3,1240041,1241453,1412,56.90902226227523,71.34496395392547
6056,C3_05540C_A,35,C3,1241446,1241769,323,12.861531159603429,16.124077351834472
6058,C3_05550C_A,169,C3,1241895,1242686,791,25.35930653455923,31.79212607565788
6060,C3_05560W_A,865,C3,1243106,1243750,644,159.42535485081632,199.8663084168497
6062,C3_05570W_A,1235,C3,1245025,1246539,1514,96.82070366525015,121.3809223633427
6064,C3_05580C_A,1279,C3,1246780,1248546,1766,85.96209623138472,107.76784441607833
6066,C3_05590C_A,3100,C3,1250579,1251688,1109,331.78542187584475,415.9484388095288
6068,C3_05600W_A,135,C3,1252997,1253842,845,18.962876287895437,23.773132474277
6070,C3_05610W_A,475,C3,1254541,1256598,2057,27.40857584779715,34.36122741447606
6072,C3_05620W_A,72,C3,1257308,1258150,842,10.149567989404048,12.724178584807008
6074,C3_05630W_A,5,C3,1258947,1259750,803,0.7390632564582651,0.9265392251632334
6076,C3_05640W_A,8,C3,1260221,1261498,1277,0.7435775034436796,0.9321985876975116
6078,C3_05650W_A,2106,C3,1263720,1265207,1487,168.10264642033465,210.74474261998617
6080,C3_05660C_A,6,C3,1266051,1267238,1187,0.5999674422267769,0.7521593912108608
6082,C3_05670C_A,37,C3,1269469,1269789,320,13.723942757894694,17.205254324265518
6084,C3_05680W_A,792,C3,1269788,1270519,731,128.598219860274,161.2193461730267
6086,C3_05700W_A,3793,C3,1275033,1277288,2255,199.6473034316805,250.2912385524122
6088,C3_05710W_A,22907,C3,1279081,1279656,575,4728.544966469095,5928.020844084797
6090,C3_05720C_A,676,C3,1279891,1282809,2918,27.49720557756868,34.47233958306427
6092,C3_05730C_A,309,C3,1283574,1284857,1283,28.586367675014795,35.837786176473514
6094,C3_05740C_A,342,C3,1286414,1287718,1304,31.129752433758817,39.026343749950634
6096,C3_05750C_A,67,C3,1288112,1288444,332,23.953218229344046,30.02935955000429
6098,C3_05760W_A,990,C3,1289599,1290645,1046,112.33902810451758,140.83573381032804
6100,C3_05770C_A,134,C3,1290741,1292264,1523,10.443162773660175,13.092248681026165
6102,C3_05780C_A,3869,C3,1292710,1294905,2195,209.21429600066813,262.28506155004186
6104,C3_05790C_A,83,C3,1298064,1298540,476,20.696565957851643,25.946602024329557
6106,C3_05800W_A,519,C3,1298785,1300203,1418,43.44284704820552,54.46286429638275
6108,C3_05810C_A,1032,C3,1300265,1302478,2213,55.35099542466682,69.3917171022025
6110,C3_05820W_A,6,C3,1305719,1305824,105,6.782489084982706,8.502982832069446
6112,C3_05830W_A,2492,C3,1306093,1308315,2222,133.1162686751106,166.88347493544038
6114,C3_05840W_A,66,C3,1309841,1311451,1610,4.865698691400637,6.099965944745471
6116,C3_05850W_A,152,C3,1312151,1313869,1718,10.501409176981372,13.16527027549751
6118,C3_05860C_A,175,C3,1313895,1314956,1061,19.577165714193722,24.54324686447943
6120,C3_05870C_A,651,C3,1315290,1317704,2414,32.008909238055296,40.12851363477679
6122,C3_05880C_A,1590,C3,1318841,1320373,1532,123.18717936660822,154.43570319995584
6124,C3_05890W_A,142,C3,1321857,1323116,1259,13.387200457650538,16.78309161055804
6126,C3_05900W_A,289,C3,1323692,1324687,995,34.4748126103518,43.21993534994092
6128,C3_05910W_A,520,C3,1325453,1328761,3308,18.65799597138532,23.39091407854654
6130,C3_05920W_A,935,C3,1329263,1332589,3326,33.366950587200705,41.83104527652925
6132,C3_05930W_A,1666,C3,1333825,1336875,3050,64.83392435169534,81.280152284913
6134,C3_05940C_A,57,C3,1336989,1337603,614,11.018783163306594,13.81388497555256
6136,C3_05950W_A,240,C3,1337786,1340074,2288,12.450373320335386,15.60862233159601
6138,C3_05960W_A,316,C3,1340442,1343162,2720,13.789398764689105,17.287314360788244
6140,C3_05970C_A,932,C3,1343332,1344948,1616,68.45445357429946,85.81909034099792
6142,C3_05980C_A,401,C3,1345603,1347867,2264,21.023019944287164,26.355866618395464
6144,C3_05990C_A,317,C3,1349838,1352354,2516,14.95463362438059,18.74813086681449
6146,C3_06000W_A,1263,C3,1362512,1364386,1874,79.99464514451988,100.28664783661415
6148,C3_06010W_A,2507,C3,1366624,1368091,1467,202.83895867818933,254.29251145192003
6150,C3_06020W_A,692,C3,1368673,1369779,1106,74.26396276594987,93.10228037645659
6152,C3_06030W_A,1842,C3,1370186,1372108,1922,113.75314029886448,142.60855962110227
6154,C3_06040W_A,165,C3,1373713,1375218,1505,13.012915104908679,16.313862410365793
6156,C3_06050C_A,656,C3,1375404,1376279,875,88.98625679497312,111.5591347567511
6158,C3_06060W_A,794,C3,1376548,1378191,1643,57.36012528048369,71.91049692733107
6160,C3_06070C_A,1402,C3,1378314,1379951,1637,101.65447141114886,127.44085753501763
6162,C3_06080W_A,938,C3,1380538,1385430,4892,22.75849516148633,28.531574650126725
6164,C3_06090C_A,589,C3,1385507,1386664,1157,60.423946623560276,75.7515086789592
6166,C3_06100C_A,5509,C3,1387874,1389892,2018,324.0251815958723,406.2196815573514
6168,C3_06110C_A,1175,C3,1391037,1392815,1778,78.43921924069565,98.33666168977952
6170,C3_06120C_A,2378,C3,1393714,1395513,1799,156.8945432304365,196.69351337219007
6172,C3_06130W_A,4,C3,1395597,1395914,317,1.4977105234977584,1.877630278374956
6174,C3_06140W_A,116,C3,1397002,1398207,1205,11.426101943995763,14.324527094689605
6176,C3_06150W_A,714,C3,1399074,1402343,3269,25.92450324773904,32.5006945508436
6178,C3_06160C_A,1,C3,1402376,1403161,785,0.15120198597095202,0.1895569421161978
6180,C3_06170C_A,1,C3,1404228,1405019,791,0.15005506825182977,0.18811908920507622
6182,C3_06180C_A,1,C3,1405934,1406524,590,0.20117552370711414,0.2522071179003649
6184,C3_06190C_A,223,C3,1407764,1411864,4100,6.455771622962198,8.093387927353906
6186,C3_06200C_A,210,C3,1416009,1416827,818,30.471451573730377,38.20105367708461
6188,C3_06210C_A,1017,C3,1417168,1419369,2201,54.84386619263049,68.75594591265605
6190,C3_06220C_A,51,C3,1419828,1420880,1052,5.754155426185423,7.213794845648269
6192,C3_06230W_A,2156,C3,1421438,1424542,3104,82.44307769858166,103.35616696326679
6194,C3_06240C_A,207,C3,1424631,1424843,212,115.89418259598988,145.2927137225074
6196,C3_06250W_A,879,C3,1425217,1425864,647,161.25446421908265,202.15940249506684
6198,C3_06260C_A,317,C3,1425861,1427921,2060,18.264979708224057,22.898202553837496
6200,C3_06270C_A,115,C3,1428461,1429165,704,19.3888626186473,24.3071774851417
6202,C3_06280W_A,894,C3,1429597,1430595,998,106.32469111678802,133.2957579235736
6204,C3_06290W_A,921,C3,1431324,1433579,2255,48.47750236239857,60.77464558575578
6206,C3_06300W_A,1349,C3,1434184,1438215,4031,39.721560673214896,49.79761032202418
6208,C3_06310C_A,582,C3,1438401,1441571,3170,21.791688116892384,27.319520550355616
6210,C3_06320W_A,362,C3,1446503,1451209,4706,9.130273768245951,11.446323043170405
6212,C3_06330W_A,1,C3,1452363,1452953,590,0.20117552370711414,0.2522071179003649
6214,C3_06340W_A,35,C3,1453205,1453747,542,7.664713218730456,9.608998126646743
6216,C3_06350W_A,11,C3,1453866,1454657,791,1.6506057507701277,2.0693099812558384
6218,C3_06360C_A,2313,C3,1454762,1455369,607,452.2869883647241,567.017277734911
6220,C3_06370C_A,631,C3,1455629,1456801,1172,63.904126041741925,80.11449481495465
6222,C3_06380W_A,1,C3,1456914,1457699,785,0.15120198597095202,0.1895569421161978
6224,C3_06390W_A,1,C3,1457202,1457699,497,0.23882003820361639,0.2994008039461072
6226,C3_06400C_A,563,C3,1457924,1458991,1067,62.62837273644997,78.51512497934789
6228,C3_06410C_A,302,C3,1459414,1460436,1022,35.073830542205094,43.97090437131802
6230,C3_06420C_A,425,C3,1460652,1461866,1214,41.55252270968606,52.093027029255765
6232,C3_06430W_A,1365,C3,1462286,1463470,1184,136.8384358256118,171.5498331090024
6234,C3_06440W_A,4329,C3,1463534,1466824,3290,156.17763430260712,195.7947482980246
6236,C3_06450W_A,162,C3,1467909,1468994,1085,17.721987609148364,22.217471270891128
6238,C3_06460C_A,3,C3,1469508,1469605,97,3.670934814037032,4.602129883336556
6240,C3_06470W_A,2029,C3,1477198,1479036,1838,131.0278733324393,164.26532258417075
6242,C3_06480C_A,547,C3,1479207,1479679,472,137.55376433473933,172.44661686437448
6244,C3_06490W_A,949,C3,1481888,1482811,923,122.03703952204799,152.9938108164608
6246,C3_06500W_A,5795,C3,1483052,1486117,3065,224.4140862416994,281.340537180177
6248,C3_06510C_A,67,C3,1486242,1490213,3971,2.0026362256716754,2.510638975220706
6250,C3_06520C_A,192,C3,1490884,1491810,926,24.610327565380015,30.85315584854572
6252,C3_06530W_A,164,C3,1492058,1492954,896,21.725160350335234,27.23611688397244
6254,C3_06540C_A,19,C3,1492993,1493760,767,2.940257654180899,3.6861040308514865
6256,C3_06550C_A,286,C3,1493769,1494794,1025,33.11839792228141,41.51944299951958
6258,C3_06560W_A,636,C3,1496301,1497788,1487,50.76604136910392,63.64371144649154
6260,C3_06570C_A,85,C3,1498396,1499073,677,14.902440936354175,18.682698615514475
6262,C3_06580W_A,31,C3,1501918,1503543,1625,2.2643078945249955,2.838688114706261
6264,C3_06590W_A,3723,C3,1504006,1505340,1334,331.25646185107627,415.2852990752658
6266,C3_06600C_A,151,C3,1505399,1507120,1721,10.414135622932482,13.055858299676645
6268,C3_06610W_A,443,C3,1508187,1509278,1091,48.195459790401856,60.42105811697376
6270,C3_06620W_A,658,C3,1510924,1514895,3971,19.66768114167108,24.656723070077977
6272,C3_06630W_A,178,C3,1515330,1517540,2210,9.559933710281054,11.984973539319602
6274,C3_06640W_A,134,C3,1517766,1518587,821,19.3726393474841,24.286838905240984
6276,C3_06650C_A,434,C3,1518671,1520230,1559,33.04233778091318,41.424088909279945
6278,C3_06660C_A,76,C3,1520428,1521507,1079,8.360250679357737,10.480970497360854
6280,C3_06670C_A,188,C3,1523520,1524584,1064,20.972170196986,26.29211796758315
6282,C3_06680C_A,705,C3,1525242,1526126,884,94.65945597960877,118.67143743286965
6284,C3_06690C_A,372,C3,1526530,1526895,365,120.96987381708881,151.65594037471806
6286,C3_06700C_A,4975,C3,1527476,1529317,1841,320.7498402831651,402.11349419720045
6288,C3_06710W_A,1211,C3,1533041,1535032,1991,72.19382216649726,90.50701339459152
6290,C3_06720W_A,1135,C3,1535326,1537980,2654,50.760056311405044,63.6362081770834
6292,C3_06730W_A,197,C3,1538299,1539096,797,29.338307553924565,36.78046839844343
6294,C3_06740W_A,634,C3,1539368,1541332,1964,38.31553788079589,48.03492592760209
6296,C3_06750W_A,148,C3,1541633,1541839,206,85.2749841267243,106.90643463621292
6298,C3_06760W_A,286,C3,1542502,1543329,827,41.047591137047704,51.46001097280239
6300,C3_06770W_A,362,C3,1543770,1544822,1052,40.843220868218104,51.203798708326936
6302,C3_06780C_A,310,C3,1544843,1546036,1193,30.84241683657266,38.66612059008947
6304,C3_06790W_A,200,C3,1548990,1550393,1403,16.919965643221293,21.212002788484
6306,C3_06800C_A,140,C3,1550697,1551773,1076,15.443399868222704,19.360880983801245
6308,C3_06810W_A,287,C3,1552208,1554631,2423,14.059038972070013,17.625353394167885
6310,C3_06820C_A,917,C3,1554678,1556225,1547,70.3568155082482,88.20401874443078
6312,C3_06830C_A,1720,C3,1556453,1560565,4112,49.648084012154534,62.24216518611145
6314,C3_06840C_A,1,C3,1560848,1560943,95,1.2494058840757616,1.5663389427496346
6316,C3_06850W_A,2785,C3,1568451,1570004,1553,212.85354911741445,266.8474731345683
6318,C3_06860C_A,1054,C3,1572462,1573310,848,147.52713581663446,184.94990369990674
6320,C3_06870W_A,37429,C3,1574865,1575872,1007,4411.699324063366,5530.801913978876
6322,C3_06880W_A,25,C3,1576153,1576956,803,3.695316282291325,4.6326961258161665
6324,C3_06890W_A,3010,C3,1577290,1579599,2309,154.7282860768575,193.97774823701081
6326,C3_06900W_A,121,C3,1580008,1580706,698,20.575817532164585,25.795223706170557
6328,C3_06910C_A,430,C3,1580822,1582753,1931,26.430984134901536,33.135652931808686
6330,C3_06920W_A,427,C3,1584075,1585043,968,52.357592652410396,65.63898678991625
6332,C3_06940W_A,1437,C3,1585276,1587105,1829,93.25458953778163,116.91020271704011
6334,C3_06950W_A,539,C3,1591959,1594790,2831,22.598314480430723,28.330761414162854
6336,C3_06960C_A,2,C3,1595078,1595193,115,2.0642358084729975,2.5878643401950483
6338,C3_06970W_A,240,C3,1595830,1597650,1820,15.65189788842163,19.62226807400641
6340,C3_06980W_A,127,C3,1597909,1599021,1112,13.555829128933512,16.99449581319635
6342,C3_06990W_A,53,C3,1599406,1600539,1133,5.55230240628549,6.960738373119514
6344,C3_07000W_A,1067,C3,1600835,1602568,1733,73.07906949759929,91.6168187719658
6346,C3_07010W_A,720,C3,1603060,1604628,1568,54.50214443289675,68.32754061484376
6348,C3_07020W_A,5781,C3,1607932,1611174,3242,211.64943383867612,265.33791352973026
6350,C3_07030C_A,368,C3,1611520,1614048,2528,17.278176308262907,21.661079682961716
6352,C3_07040C_A,204,C3,1614394,1615095,701,34.54134954834274,43.3033505142481
6354,C3_07050W_A,81,C3,1615420,1615779,359,26.78044088569077,33.57375533275331
6356,C3_07060W_A,1083,C3,1616538,1617209,671,191.572465548636,240.16808066288547
6358,C3_07070C_A,747,C3,1617559,1618656,1097,80.82414636594022,101.32656615517575
6360,C3_07080W_A,311,C3,1620223,1621497,1274,28.974644305351944,36.32455577985711
6362,C3_07090W_A,1606,C3,1622261,1622671,410,464.93135544741216,582.8691036471018
6364,C3_07100C_A,1247,C3,1623757,1626420,2663,55.58049870711044,69.67943779678387
6366,C3_07110W_A,366,C3,1628166,1631963,3797,11.441096283727742,14.343325003793732
6368,C3_07120W_A,89,C3,1632270,1633007,737,14.333414857341337,17.969329390703066
6370,C3_07130W_A,40,C3,1633324,1633997,673,7.054594887797763,8.84411290111235
6372,C3_07140C_A,461,C3,1634324,1636125,1801,30.381860462575226,38.08873625636882
6374,C3_07150C_A,2587,C3,1636561,1636992,431,712.4367450113215,893.1584460901715
6376,C3_07160W_A,144,C3,1637897,1639189,1292,13.22900347844924,16.5847652761726
6378,C3_07170C_A,844,C3,1639579,1641591,2012,49.78994223916231,62.42000816583782
6380,C3_07180C_A,124,C3,1643662,1645716,2054,7.16553131178796,8.983190236412218
6382,C3_07200C_A,64,C3,1649675,1651255,1580,4.807840364038373,6.0274308683023925
6384,C3_07210W_A,85,C3,1652454,1653311,857,11.77240666734163,14.758677902804317
6386,C3_07220C_A,493,C3,1653321,1654661,1340,43.668600433349475,54.74588386841726
6388,C3_07230W_A,1546,C3,1655226,1659188,3962,46.31505355734657,58.06365485149895
6390,C3_07240W_A,33,C3,1660226,1660924,698,5.61158659968125,7.035061010773789
6392,C3_07250W_A,644,C3,1661263,1662765,1502,50.89124633006331,63.80067677591388
6394,C3_07260C_A,2129,C3,1662823,1668402,5579,45.29460245272328,56.78434896322412
6396,C3_07270C_A,5888,C3,1668585,1669274,689,1014.3217348572106,1271.6216995884406
6398,C3_07280C_A,715,C3,1670305,1671261,956,88.77185635548756,111.29034799818926
6400,C3_07290W_A,1207,C3,1673212,1675362,2150,66.63401195234754,83.5368627304125
6402,C3_07300W_A,808,C3,1675626,1676816,1190,80.59192912744156,101.0354430634134
6404,C3_07310C_A,11483,C3,1677116,1680709,3593,379.33708261897783,475.5623872979224
6406,C3_07320W_A,1597,C3,1682965,1687116,4151,45.664566056987276,57.248160129911064
6408,C3_07330W_A,509,C3,1687597,1688466,869,69.52246435498671,87.15802022630447
6410,C3_07340W_A,1216,C3,1688903,1689790,887,162.71856564648473,203.99489815832897
6412,C3_07350W_A,814,C3,1690050,1690943,893,108.19323294017767,135.63828717002156
6414,C3_07360W_A,935,C3,1691219,1692820,1601,69.31822464274174,86.9019716363125
6416,C3_07370W_A,920,C3,1693663,1694244,581,187.94849271638827,235.62482546698462
6418,C3_07380W_A,677,C3,1694611,1695268,657,122.30675712988221,153.33194688423552
6420,C3_07390C_A,891,C3,1695339,1696043,704,150.22153559317164,188.3277838196631
6422,C3_07400W_A,316,C3,1696236,1697117,881,42.57339913729213,53.37286613092398
6424,C3_07410C_A,7579,C3,1697167,1698951,1784,504.24802890356995,632.1591202211047
6426,C3_07420W_A,1243,C3,1699250,1700236,986,149.6309267962336,187.5873570533373
6428,C3_07430W_A,651,C3,1700498,1701494,996,77.57982620548744,97.25926899031242
6430,C3_07440W_A,5637,C3,1701963,1702709,746,896.884171596289,1124.394100437762
6432,C3_07450C_A,220,C3,1702725,1703696,971,26.892464446120925,33.71419557514662
6434,C3_07460W_A,1208,C3,1704278,1706584,2306,62.17771867152403,77.95015484386299
6436,C3_07470W_A,145,C3,1707692,1708939,1247,13.801576626418296,17.302581344327358
6438,C3_07480W_A,570,C3,1709297,1710637,1340,50.48905121097201,63.296458022308
6440,C3_07490W_A,1348,C3,1710784,1712634,1850,86.48590135932001,108.42452162622605
6442,C3_07500W_A,842,C3,1713090,1714644,1554,64.31143929679548,80.6251300067846
6444,C3_07510C_A,19,C3,1714800,1714923,123,18.33477740452642,22.98570562327716
6446,C3_07520W_A,1,C3,1715652,1715724,72,1.648521652599963,2.06669721612799
6448,C3_07530W_A,2,C3,1715733,1715820,87,2.728587562924077,3.420740219798052
6450,C3_07540C_A,400,C3,1715989,1716855,866,54.823814774687,68.73080811141584
6452,C3_07550C_A,976,C3,1719339,1721228,1889,61.32605271122531,76.88244932331716
6454,C3_07560W_A,3606,C3,1729949,1732195,2246,190.56499274614143,238.90504524387458
6456,C3_07570C_A,140,C3,1732312,1733178,866,19.188335171140448,24.055782838995544
6458,C3_07580W_A,322,C3,1733433,1733702,269,142.07927878764886,178.12010505097146
6460,C3_07590W_A,159,C3,1733947,1734279,332,56.84420445471199,71.2637040067266
6462,C3_07600W_A,345,C3,1734635,1735285,650,62.99888900089706,78.97962899787579
6464,C3_07610W_A,1423,C3,1735459,1739046,3587,47.08696248641813,59.03137161293821
6466,C3_07620C_A,447,C3,1739081,1740394,1313,40.408241330751885,50.65847921086309
6468,C3_07630C_A,1182,C3,1740463,1741461,998,140.57694060407542,176.23667322781213
6470,C3_07640C_A,5464,C3,1741637,1743169,1532,423.33003022587883,530.7148945185903
6472,C3_07650C_A,217,C3,1743425,1745305,1880,13.700267180969057,17.175573034459422
6474,C3_07660W_A,523,C3,1745619,1747748,2129,29.15769438717906,36.554039629175946
6476,C3_07670W_A,499,C3,1748233,1748973,740,80.03795396569119,100.34094267708977
6478,C3_07680W_A,981,C3,1749088,1753920,4832,24.097347137094495,30.210049207274874
6480,C3_07690C_A,320,C3,1753937,1754744,807,47.06559959839301,59.00458966491808
6482,C3_07700W_A,599,C3,1754845,1755624,779,91.26757616602211,114.41914959841843
6484,C3_07710W_A,1049,C3,1755737,1757161,1424,87.43647709099018,109.61622706440649
6486,C3_07720C_A,2,C3,1757860,1758168,308,0.770737396020762,0.9662480490988005
6488,C3_07730W_A,952,C3,1761811,1763016,1205,93.77283664382729,117.5599120184871
6490,C3_07740W_A,1627,C3,1763210,1765186,1976,97.72996987458002,122.52083941604113
6492,C3_07750W_A,1451,C3,1765306,1766643,1337,128.81402699358514,161.48989645723515
6494,C3_07760C_A,523,C3,1766636,1767562,926,67.03750685777993,84.04271098327817
6496,C3_07770C_A,366,C3,1767841,1768743,902,48.16168801476079,60.37871955588115
6498,C3_07780C_A,2830,C3,1768864,1771416,2552,131.6233432342353,165.0118435573038
6500,C3_07790W_A,558,C3,1772206,1773213,1007,65.77061163342218,82.45444623153736
6502,C3_07800C_A,569,C3,1773215,1773838,623,108.40551374593144,135.90441661369422
6504,C3_07810C_A,4539,C3,1773915,1775354,1439,374.39198349054124,469.36287964444483
6506,C3_07820W_A,241,C3,1775574,1775900,326,87.74585188930847,110.0040800437205
6508,C3_07830W_A,360,C3,1776048,1777043,995,42.9444032516493,53.837981750791464
6510,C3_07840C_A,1,C3,1776123,1776815,692,0.1715224840855453,0.21503208029077356
6512,C3_07850W_A,397,C3,1777118,1778428,1310,35.97049077703615,45.0950177296202
6514,C3_07860C_A,613,C3,1778415,1780547,2132,34.12718182887053,42.78412210648451
6516,C3_07870W_A,1,C3,1778544,1778849,305,0.3891592097940897,0.48787606413513207
6518,C3_07880C_A,116,C3,1780559,1781017,458,30.062124110294526,37.687893338648415
6520,C3_07890W_A,317,C3,1781080,1781346,266,141.450594732863,177.33194458986935
6522,C3_07900C_A,368,C3,1781343,1782407,1064,41.05190761963217,51.46542240463085
6524,C3_07910W_A,1,C3,1782289,1783212,923,0.12859540518656268,0.16121581750944236
6526,C3_07920W_A,641,C3,1782289,1784314,2025,37.57164015347828,47.10232588579703
6528,C3_07930C_A,1,C3,1783243,1783560,317,0.3744276308744396,0.469407569593739
6530,C3_07940W_A,533,C3,1784362,1785075,713,88.72884563839578,111.23642688096457
6532,C3_07950C_A,9089,C3,1785089,1786177,1088,991.5494095906589,1243.0727865918068
6534,C3_07970C_A,40,C3,1787605,1788114,509,9.327588132589185,11.693689552944226
6536,C3_07980C_A,6,C3,1795809,1796210,401,1.7759634761176661,2.2264668263523486
6538,C4_00010W_A,200,C4,983,1660,677,35.064566909068645,43.95929086003406
6540,C4_00020W_A,2847,C4,2845,3891,1046,323.05981112480964,405.0094284424282
6542,C4_00030C_A,400,C4,3894,4904,1010,47.00735009393955,58.93156418265952
6544,C4_00040W_A,2225,C4,5033,7435,2402,109.94719764634225,137.83717486415657
6546,C4_00050W_A,442,C4,7507,8355,848,61.86621824568541,77.55963703544475
6548,C4_00060W_A,250,C4,8369,8995,626,47.40158106517467,59.42579854681122
6550,C4_00070C_A,3330,C4,8937,11315,2378,166.21091313177763,208.37313899867405
6552,C4_00080C_A,589,C4,11383,12630,1247,56.062956089381906,70.28427870212975
6554,C4_00090W_A,570,C4,12793,14309,1516,44.627525476716684,55.94805656325377
6556,C4_00100C_A,517,C4,14306,15706,1400,43.83183571170074,54.95052655224879
6558,C4_00110C_A,1203,C4,15792,17456,1664,85.81030736874905,107.57755172604686
6560,C4_00120W_A,388,C4,17803,18462,659,69.8833093885168,87.61039974165634
6562,C4_00130W_A,1089,C4,19713,20438,725,178.2859113614592,223.51116596160477
6564,C4_00140C_A,5377,C4,21178,23694,2516,253.66266560976158,318.0085163118659
6566,C4_00150C_A,1787,C4,23853,25631,1778,119.29437002818992,149.55541654437104
6568,C4_00160C_A,5978,C4,25876,27186,1310,541.6412943705847,679.0378236465228
6570,C4_00170W_A,1418,C4,27530,27943,413,407.52413230955415,510.89956168959634
6572,C4_00180W_A,1131,C4,28147,29691,1544,86.94456943945609,108.99953866822183
6574,C4_00190W_A,241,C4,29746,30663,917,31.19427231833649,39.107230200930076
6576,C4_00200C_A,3995,C4,30660,31982,1322,358.68439345979834,449.6707921687254
6578,C4_00210W_A,130,C4,32585,33277,692,22.29792293112089,27.95417043780056
6580,C4_00220C_A,3679,C4,33383,34763,1380,316.4301474738399,396.6980378157326
6582,C4_00230W_A,353,C4,34782,35390,608,68.91254329355372,86.39338231103454
6584,C4_00240C_A,404,C4,35411,36235,824,58.19441484323754,72.95641823146964
6586,C4_00250W_A,1,C4,35436,35975,539,0.22021068457736057,0.27607087117108586
6588,C4_00260W_A,1072,C4,36910,39081,2171,58.60870347041712,73.47579821723757
6590,C4_00270W_A,44828,C4,39465,41389,1924,2765.485895154929,3466.998441751642
6592,C4_00280W_A,1017,C4,41651,43041,1390,86.84269747480555,108.87182514658701
6594,C4_00290C_A,85,C4,43184,44714,1530,6.594086610399853,8.26678886451196
6596,C4_00300C_A,1013,C4,45136,48099,2963,40.579336906524105,50.872976090283856
6598,C4_00310C_A,710,C4,48304,49311,1007,83.68662053715006,104.91515559926799
6600,C4_00320C_A,227,C4,49530,50508,978,27.549527494983433,34.53793384498555
6602,C4_00330C_A,1254,C4,50924,51205,281,529.6858468681335,664.0496734867045
6604,C4_00340W_A,1586,C4,51516,52568,1052,178.94295109666825,224.3348750038854
6606,C4_00350W_A,303,C4,52677,54014,1337,26.899138648557066,33.722562802579084
6608,C4_00360C_A,650,C4,54076,55311,1235,62.47029420378808,78.31694713748173
